transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00133,CHB04,Guindy,Chennai,06-05-2024,1868.41,SUCCESS,WITHDRAWAL,5460,,IDBI BANK,632799
TXN00407,CHB04,Guindy,Chennai,02-05-2024,1124.78,FAILURE,WITHDRAWAL,5397,Exceeded Limit,IDBI BANK,609564
TXN00424,CHB04,Guindy,Chennai,06-05-2024,3635.43,FAILURE,WITHDRAWAL,2100,Invalid Account,IDBI BANK,602929
TXN00609,CHB04,Guindy,Chennai,03-05-2024,2135.04,FAILURE,DEPOSIT,4652,Exceeded Limit,IDBI BANK,621757
TXN00251,CHB04,Guindy,Chennai,05-05-2024,2182.83,SUCCESS,WITHDRAWAL,2337,,IDBI BANK,624571
TXN00300,CHB04,Guindy,Chennai,01-05-2024,1703.62,SUCCESS,DEPOSIT,3308,,IDBI BANK,606345
TXN00074,CHB04,Guindy,Chennai,07-05-2024,3109.93,SUCCESS,TRANSFER,6279,,IDBI BANK,630474
TXN00174,CHB04,Guindy,Chennai,01-05-2024,1133.41,SUCCESS,DEPOSIT,7511,,IDBI BANK,636525
TXN00220,CHB04,Guindy,Chennai,07-05-2024,976.38,SUCCESS,WITHDRAWAL,7560,,IDBI BANK,634339
TXN00318,CHB04,Guindy,Chennai,03-05-2024,2384.51,SUCCESS,WITHDRAWAL,4340,,IDBI BANK,626895
TXN00525,CHB04,Guindy,Chennai,04-05-2024,3796.63,FAILURE,DEPOSIT,7783,Exceeded Limit,IDBI BANK,624820
TXN00650,CHB04,Guindy,Chennai,07-05-2024,4088.68,FAILURE,TRANSFER,5832,Network Error,IDBI BANK,619534
TXN00631,CHB04,Guindy,Chennai,03-05-2024,3004.69,FAILURE,DEPOSIT,3636,Technical Error,IDBI BANK,616713
TXN00087,CHB04,Guindy,Chennai,06-05-2024,1187.62,SUCCESS,DEPOSIT,2052,,IDBI BANK,627189
TXN00600,CHB04,Guindy,Chennai,04-05-2024,706.88,FAILURE,WITHDRAWAL,6148,Insufficient Balance,IDBI BANK,634395
TXN00574,CHB04,Guindy,Chennai,03-05-2024,3339.65,FAILURE,DEPOSIT,6134,Insufficient Balance,IDBI BANK,600309
TXN00082,CHB04,Guindy,Chennai,06-05-2024,2890.09,SUCCESS,TRANSFER,6198,,IDBI BANK,629005
TXN00482,CHB04,Guindy,Chennai,06-05-2024,1939.71,FAILURE,DEPOSIT,7108,Insufficient Balance,IDBI BANK,632902
TXN00489,CHB04,Guindy,Chennai,04-05-2024,4825.33,FAILURE,DEPOSIT,5584,Insufficient Balance,IDBI BANK,602878
TXN00225,CHB04,Guindy,Chennai,04-05-2024,3895.01,SUCCESS,TRANSFER,8354,,IDBI BANK,636995
TXN00361,CHB04,Guindy,Chennai,05-05-2024,3947.24,SUCCESS,DEPOSIT,4943,,IDBI BANK,613506
TXN00694,CHB04,Guindy,Chennai,06-05-2024,523.81,FAILURE,DEPOSIT,3381,Exceeded Limit,IDBI BANK,628533
TXN00487,CHB04,Guindy,Chennai,01-05-2024,1548.49,FAILURE,WITHDRAWAL,1157,Invalid Account,IDBI BANK,600096
TXN00006,CHB04,Guindy,Chennai,01-05-2024,2115.41,SUCCESS,WITHDRAWAL,5333,,IDBI BANK,602848
TXN00446,CHB04,Guindy,Chennai,01-05-2024,4966.19,FAILURE,TRANSFER,3078,Network Error,IDBI BANK,616363
TXN00528,CHB04,Guindy,Chennai,02-05-2024,3793.93,FAILURE,TRANSFER,2525,Invalid Account,IDBI BANK,631637
TXN00244,CHB04,Guindy,Chennai,03-05-2024,3543.63,SUCCESS,DEPOSIT,8277,,IDBI BANK,618674
TXN00068,CHB04,Guindy,Chennai,05-05-2024,1355.35,SUCCESS,DEPOSIT,8144,,IDBI BANK,600111
TXN00556,CHB04,Guindy,Chennai,05-05-2024,2981.0,FAILURE,WITHDRAWAL,3679,Invalid Account,IDBI BANK,605924
TXN00572,CHB04,Guindy,Chennai,05-05-2024,1842.6,FAILURE,DEPOSIT,3470,Network Error,IDBI BANK,613127
TXN00442,CHB04,Guindy,Chennai,03-05-2024,2068.6,FAILURE,DEPOSIT,8193,Insufficient Balance,IDBI BANK,615529
TXN00331,CHB04,Guindy,Chennai,06-05-2024,4707.64,SUCCESS,WITHDRAWAL,8822,,IDBI BANK,613072
TXN00606,CHB04,Guindy,Chennai,04-05-2024,4105.68,FAILURE,WITHDRAWAL,2442,Exceeded Limit,IDBI BANK,629300
TXN00037,CHB04,Guindy,Chennai,07-05-2024,4376.07,SUCCESS,TRANSFER,2604,,IDBI BANK,603316
