transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00066,CHB03,Adyar,Chennai,02-05-2024,3112.65,SUCCESS,WITHDRAWAL,1626,,IDBI BANK,607105
TXN00537,CHB03,Adyar,Chennai,07-05-2024,2936.52,FAILURE,TRANSFER,4727,Technical Error,IDBI BANK,603997
TXN00187,CHB03,Adyar,Chennai,07-05-2024,1163.99,SUCCESS,TRANSFER,1046,,IDBI BANK,618172
TXN00312,CHB03,Adyar,Chennai,05-05-2024,1933.39,SUCCESS,WITHDRAWAL,5902,,IDBI BANK,622045
TXN00219,CHB03,Adyar,Chennai,02-05-2024,4105.95,SUCCESS,TRANSFER,8538,,IDBI BANK,623715
TXN00580,CHB03,Adyar,Chennai,03-05-2024,2551.67,FAILURE,TRANSFER,9587,Invalid Account,IDBI BANK,628421
TXN00190,CHB03,Adyar,Chennai,01-05-2024,1070.41,SUCCESS,WITHDRAWAL,9619,,IDBI BANK,607449
TXN00285,CHB03,Adyar,Chennai,05-05-2024,3075.25,SUCCESS,WITHDRAWAL,3126,,IDBI BANK,605651
TXN00569,CHB03,Adyar,Chennai,06-05-2024,901.85,FAILURE,WITHDRAWAL,4659,Invalid Account,IDBI BANK,627557
TXN00214,CHB03,Adyar,Chennai,02-05-2024,3953.07,SUCCESS,WITHDRAWAL,5742,,IDBI BANK,621504
TXN00492,CHB03,Adyar,Chennai,03-05-2024,4329.11,FAILURE,WITHDRAWAL,6345,Invalid Account,IDBI BANK,629672
TXN00447,CHB03,Adyar,Chennai,07-05-2024,1614.0,FAILURE,TRANSFER,7434,Exceeded Limit,IDBI BANK,609318
TXN00090,CHB03,Adyar,Chennai,03-05-2024,3890.64,SUCCESS,WITHDRAWAL,9818,,IDBI BANK,635792
TXN00341,CHB03,Adyar,Chennai,04-05-2024,1559.85,SUCCESS,WITHDRAWAL,6400,,IDBI BANK,619789
TXN00355,CHB03,Adyar,Chennai,04-05-2024,1309.92,SUCCESS,DEPOSIT,7887,,IDBI BANK,624541
