transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00152,SLB02,Gugai,Salem,06-05-2024,1574.62,SUCCESS,WITHDRAWAL,4826,,IDBI BANK,626921
TXN00106,SLB02,Gugai,Salem,06-05-2024,2847.86,SUCCESS,TRANSFER,5425,,IDBI BANK,635270
TXN00283,SLB02,Gugai,Salem,06-05-2024,3693.04,SUCCESS,TRANSFER,3852,,IDBI BANK,623691
TXN00579,SLB02,Gugai,Salem,01-05-2024,2225.98,FAILURE,TRANSFER,6015,Network Error,IDBI BANK,604279
TXN00684,SLB02,Gugai,Salem,05-05-2024,2926.79,FAILURE,DEPOSIT,8069,Technical Error,IDBI BANK,627570
TXN00513,SLB02,Gugai,Salem,04-05-2024,670.84,FAILURE,DEPOSIT,4811,Technical Error,IDBI BANK,614340
TXN00619,SLB02,Gugai,Salem,02-05-2024,2357.35,FAILURE,TRANSFER,9393,Invalid Account,IDBI BANK,635902
TXN00055,SLB02,Gugai,Salem,06-05-2024,4909.09,SUCCESS,DEPOSIT,8239,,IDBI BANK,636155
TXN00508,SLB02,Gugai,Salem,01-05-2024,1934.95,FAILURE,DEPOSIT,1480,Invalid Account,IDBI BANK,603840
TXN00169,SLB02,Gugai,Salem,05-05-2024,4108.69,SUCCESS,DEPOSIT,4115,,IDBI BANK,616426
TXN00304,SLB02,Gugai,Salem,02-05-2024,3125.05,SUCCESS,DEPOSIT,1828,,IDBI BANK,618439
TXN00299,SLB02,Gugai,Salem,07-05-2024,2167.43,SUCCESS,TRANSFER,2739,,IDBI BANK,620914
TXN00085,SLB02,Gugai,Salem,03-05-2024,2479.43,SUCCESS,TRANSFER,5681,,IDBI BANK,615368
TXN00290,SLB02,Gugai,Salem,02-05-2024,1951.97,SUCCESS,TRANSFER,4694,,IDBI BANK,622677
TXN00337,SLB02,Gugai,Salem,07-05-2024,1006.91,SUCCESS,DEPOSIT,8518,,IDBI BANK,616861
TXN00116,SLB02,Gugai,Salem,01-05-2024,3745.78,SUCCESS,WITHDRAWAL,2958,,IDBI BANK,635119
TXN00376,SLB02,Gugai,Salem,05-05-2024,1947.27,SUCCESS,WITHDRAWAL,7236,,IDBI BANK,630557
TXN00522,SLB02,Gugai,Salem,03-05-2024,3854.04,FAILURE,DEPOSIT,6682,Invalid Account,IDBI BANK,611003
TXN00296,SLB02,Gugai,Salem,07-05-2024,4133.07,SUCCESS,WITHDRAWAL,5873,,IDBI BANK,629724
TXN00011,SLB02,Gugai,Salem,06-05-2024,1701.4,SUCCESS,TRANSFER,2169,,IDBI BANK,611216
TXN00198,SLB02,Gugai,Salem,04-05-2024,2025.19,SUCCESS,WITHDRAWAL,7532,,IDBI BANK,627263
TXN00693,SLB02,Gugai,Salem,01-05-2024,1465.06,FAILURE,WITHDRAWAL,6544,Technical Error,IDBI BANK,603412
TXN00427,SLB02,Gugai,Salem,02-05-2024,3382.15,FAILURE,WITHDRAWAL,7481,Insufficient Balance,IDBI BANK,612932
TXN00097,SLB02,Gugai,Salem,06-05-2024,808.78,SUCCESS,TRANSFER,1659,,IDBI BANK,602034
TXN00596,SLB02,Gugai,Salem,01-05-2024,2303.5,FAILURE,WITHDRAWAL,5453,Exceeded Limit,IDBI BANK,631343
TXN00474,SLB02,Gugai,Salem,01-05-2024,556.99,FAILURE,DEPOSIT,1185,Network Error,IDBI BANK,632533
TXN00385,SLB02,Gugai,Salem,07-05-2024,3338.16,SUCCESS,DEPOSIT,3474,,IDBI BANK,600600
TXN00493,SLB02,Gugai,Salem,01-05-2024,4746.0,FAILURE,DEPOSIT,2785,Network Error,IDBI BANK,606925
TXN00269,SLB02,Gugai,Salem,04-05-2024,3614.31,SUCCESS,WITHDRAWAL,9507,,IDBI BANK,617480
TXN00438,SLB02,Gugai,Salem,01-05-2024,3044.29,FAILURE,DEPOSIT,5785,Insufficient Balance,IDBI BANK,618013
TXN00137,SLB02,Gugai,Salem,05-05-2024,2461.48,SUCCESS,WITHDRAWAL,2494,,IDBI BANK,630803
TXN00369,SLB02,Gugai,Salem,07-05-2024,1514.05,SUCCESS,TRANSFER,3365,,IDBI BANK,630345
TXN00638,SLB02,Gugai,Salem,06-05-2024,3261.65,FAILURE,TRANSFER,4994,Insufficient Balance,IDBI BANK,621033
TXN00371,SLB02,Gugai,Salem,03-05-2024,1415.02,SUCCESS,TRANSFER,2295,,IDBI BANK,629478
TXN00334,SLB02,Gugai,Salem,06-05-2024,4829.59,SUCCESS,WITHDRAWAL,1613,,IDBI BANK,600608
TXN00531,SLB02,Gugai,Salem,01-05-2024,723.36,FAILURE,TRANSFER,9043,Network Error,IDBI BANK,603573
TXN00524,SLB02,Gugai,Salem,02-05-2024,3619.29,FAILURE,WITHDRAWAL,5205,Insufficient Balance,IDBI BANK,600084
TXN00673,SLB02,Gugai,Salem,02-05-2024,846.9,FAILURE,TRANSFER,5600,Network Error,IDBI BANK,609847
TXN00323,SLB02,Gugai,Salem,03-05-2024,3970.28,SUCCESS,TRANSFER,4396,,IDBI BANK,632048
TXN00160,SLB02,Gugai,Salem,06-05-2024,1847.6,SUCCESS,DEPOSIT,1753,,IDBI BANK,621259
TXN00511,SLB02,Gugai,Salem,02-05-2024,1564.48,FAILURE,WITHDRAWAL,6878,Technical Error,IDBI BANK,601849
TXN00183,SLB02,Gugai,Salem,07-05-2024,2132.09,SUCCESS,TRANSFER,7018,,IDBI BANK,635683
TXN00409,SLB02,Gugai,Salem,06-05-2024,3312.65,FAILURE,TRANSFER,4203,Exceeded Limit,IDBI BANK,607011
TXN00597,SLB02,Gugai,Salem,01-05-2024,1096.3,FAILURE,TRANSFER,1960,Network Error,IDBI BANK,606797
