transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00038,MDB05,Tallakulam,Madurai,07-05-2024,566.41,SUCCESS,DEPOSIT,4872,,IDBI BANK,610900
TXN00020,MDB05,Tallakulam,Madurai,07-05-2024,1700.71,SUCCESS,TRANSFER,6573,,IDBI BANK,607311
TXN00319,MDB05,Tallakulam,Madurai,04-05-2024,4427.68,SUCCESS,TRANSFER,2020,,IDBI BANK,609050
TXN00114,MDB05,Tallakulam,Madurai,03-05-2024,2629.67,SUCCESS,TRANSFER,6632,,IDBI BANK,627886
TXN00115,MDB05,Tallakulam,Madurai,03-05-2024,2083.15,SUCCESS,WITHDRAWAL,5438,,IDBI BANK,620095
TXN00141,MDB05,Tallakulam,Madurai,04-05-2024,2359.61,SUCCESS,DEPOSIT,9494,,IDBI BANK,623710
TXN00069,MDB05,Tallakulam,Madurai,06-05-2024,3737.43,SUCCESS,TRANSFER,4228,,IDBI BANK,623870
TXN00079,MDB05,Tallakulam,Madurai,02-05-2024,3732.56,SUCCESS,WITHDRAWAL,9099,,IDBI BANK,626192
TXN00567,MDB05,Tallakulam,Madurai,06-05-2024,4032.04,FAILURE,TRANSFER,6873,Technical Error,IDBI BANK,619674
TXN00027,MDB05,Tallakulam,Madurai,04-05-2024,4839.63,SUCCESS,TRANSFER,4295,,IDBI BANK,620429
TXN00571,MDB05,Tallakulam,Madurai,05-05-2024,4749.35,FAILURE,DEPOSIT,8736,Network Error,IDBI BANK,632800
TXN00347,MDB05,Tallakulam,Madurai,07-05-2024,4043.17,SUCCESS,TRANSFER,8319,,IDBI BANK,634615
TXN00626,MDB05,Tallakulam,Madurai,07-05-2024,1509.38,FAILURE,TRANSFER,7371,Network Error,IDBI BANK,633484
TXN00629,MDB05,Tallakulam,Madurai,06-05-2024,3215.24,FAILURE,TRANSFER,4170,Invalid Account,IDBI BANK,629414
TXN00471,MDB05,Tallakulam,Madurai,02-05-2024,1748.6,FAILURE,WITHDRAWAL,2294,Technical Error,IDBI BANK,613317
TXN00073,MDB05,Tallakulam,Madurai,03-05-2024,2327.34,SUCCESS,DEPOSIT,5978,,IDBI BANK,618804
TXN00126,MDB05,Tallakulam,Madurai,01-05-2024,3243.34,SUCCESS,TRANSFER,2625,,IDBI BANK,613618
TXN00678,MDB05,Tallakulam,Madurai,06-05-2024,583.79,FAILURE,TRANSFER,5644,Insufficient Balance,IDBI BANK,614195
TXN00686,MDB05,Tallakulam,Madurai,01-05-2024,2414.7,FAILURE,WITHDRAWAL,8817,Network Error,IDBI BANK,605494
TXN00016,MDB05,Tallakulam,Madurai,04-05-2024,4540.2,SUCCESS,WITHDRAWAL,6930,,IDBI BANK,614374
TXN00610,MDB05,Tallakulam,Madurai,05-05-2024,2629.1,FAILURE,TRANSFER,6952,Exceeded Limit,IDBI BANK,607473
TXN00346,MDB05,Tallakulam,Madurai,04-05-2024,3908.08,SUCCESS,TRANSFER,4578,,IDBI BANK,616218
TXN00342,MDB05,Tallakulam,Madurai,01-05-2024,1676.99,SUCCESS,WITHDRAWAL,4871,,IDBI BANK,604072
TXN00615,MDB05,Tallakulam,Madurai,05-05-2024,1105.86,FAILURE,WITHDRAWAL,1071,Technical Error,IDBI BANK,603184
TXN00313,MDB05,Tallakulam,Madurai,05-05-2024,2704.31,SUCCESS,TRANSFER,5911,,IDBI BANK,631123
TXN00165,MDB05,Tallakulam,Madurai,02-05-2024,832.38,SUCCESS,WITHDRAWAL,5901,,IDBI BANK,627808
TXN00665,MDB05,Tallakulam,Madurai,01-05-2024,2285.53,FAILURE,TRANSFER,1173,Network Error,IDBI BANK,610869
TXN00540,MDB05,Tallakulam,Madurai,02-05-2024,1041.27,FAILURE,WITHDRAWAL,3832,Network Error,IDBI BANK,613887
TXN00670,MDB05,Tallakulam,Madurai,05-05-2024,1282.32,FAILURE,TRANSFER,7201,Invalid Account,IDBI BANK,605102
TXN00234,MDB05,Tallakulam,Madurai,02-05-2024,2137.54,SUCCESS,WITHDRAWAL,7347,,IDBI BANK,626790
TXN00691,MDB05,Tallakulam,Madurai,04-05-2024,1304.24,FAILURE,TRANSFER,8925,Invalid Account,IDBI BANK,620097
TXN00553,MDB05,Tallakulam,Madurai,01-05-2024,1281.82,FAILURE,DEPOSIT,1944,Network Error,IDBI BANK,602168
TXN00506,MDB05,Tallakulam,Madurai,02-05-2024,3338.39,FAILURE,TRANSFER,1319,Exceeded Limit,IDBI BANK,623535
TXN00336,MDB05,Tallakulam,Madurai,05-05-2024,2722.61,SUCCESS,DEPOSIT,9261,,IDBI BANK,630673
TXN00065,MDB05,Tallakulam,Madurai,04-05-2024,3557.83,SUCCESS,TRANSFER,6425,,IDBI BANK,601809
TXN00083,MDB05,Tallakulam,Madurai,04-05-2024,4237.56,SUCCESS,TRANSFER,8305,,IDBI BANK,610431
TXN00681,MDB05,Tallakulam,Madurai,01-05-2024,1534.16,FAILURE,WITHDRAWAL,3166,Insufficient Balance,IDBI BANK,601086
TXN00698,MDB05,Tallakulam,Madurai,05-05-2024,3643.02,FAILURE,TRANSFER,3776,Insufficient Balance,IDBI BANK,623576
TXN00196,MDB05,Tallakulam,Madurai,03-05-2024,2541.72,SUCCESS,TRANSFER,8048,,IDBI BANK,606500
TXN00041,MDB05,Tallakulam,Madurai,06-05-2024,3732.84,SUCCESS,DEPOSIT,4111,,IDBI BANK,619446
TXN00602,MDB05,Tallakulam,Madurai,01-05-2024,2447.82,FAILURE,TRANSFER,5072,Exceeded Limit,IDBI BANK,622660
TXN00150,MDB05,Tallakulam,Madurai,06-05-2024,2703.38,SUCCESS,DEPOSIT,8316,,IDBI BANK,635297
TXN00242,MDB05,Tallakulam,Madurai,01-05-2024,3478.68,SUCCESS,TRANSFER,3147,,IDBI BANK,624689
TXN00647,MDB05,Tallakulam,Madurai,01-05-2024,3901.82,FAILURE,TRANSFER,1745,Insufficient Balance,IDBI BANK,623443
TXN00696,MDB05,Tallakulam,Madurai,03-05-2024,3702.23,FAILURE,TRANSFER,1941,Network Error,IDBI BANK,632399
TXN00588,MDB05,Tallakulam,Madurai,01-05-2024,1772.18,FAILURE,DEPOSIT,9154,Network Error,IDBI BANK,613091
TXN00226,MDB05,Tallakulam,Madurai,03-05-2024,4389.11,SUCCESS,TRANSFER,6179,,IDBI BANK,609894
TXN00601,MDB05,Tallakulam,Madurai,06-05-2024,3042.56,FAILURE,TRANSFER,6542,Technical Error,IDBI BANK,634283
TXN00470,MDB05,Tallakulam,Madurai,07-05-2024,2369.44,FAILURE,TRANSFER,7590,Insufficient Balance,IDBI BANK,635165
TXN00496,MDB05,Tallakulam,Madurai,01-05-2024,1467.59,FAILURE,WITHDRAWAL,3430,Insufficient Balance,IDBI BANK,616268
TXN00519,MDB05,Tallakulam,Madurai,07-05-2024,2105.71,FAILURE,TRANSFER,3872,Exceeded Limit,IDBI BANK,620108
TXN00357,MDB05,Tallakulam,Madurai,02-05-2024,3440.9,SUCCESS,WITHDRAWAL,2943,,IDBI BANK,611697
